Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,GB,ZA,,,2,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,HU,ZA,,,4,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,IT,ZA,,,2,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,MX,ZA,,2,6,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NL,ZA,,,2,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,NO,ZA,,1,2,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,PL,ZA,,1,2,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,PT,ZA,,1,1,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,RU,ZA,,,3,skins,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,RU,ZA,,,1,skulls,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,RU,ZA,,,10,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,SE,ZA,,1,1,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,UA,ZA,,,1,trophies,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,2,2,horns,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,1,,rug,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,,3,skins,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,1,,skin pieces,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,,3,skulls,,H,W
2015,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,95,147,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AT,ZA,,1,,skins,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AT,ZA,,1,,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AU,ZA,ZM,,1,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AU,ZA,ZW,1,,skins,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AU,ZA,,,1,skins,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AU,ZA,,,4,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BE,ZA,,1,,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BG,ZA,,1,1,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,1,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CZ,ZA,,1,,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,1,,skins,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,2,,skulls,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,1,,tails,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,,1,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DK,ZA,,4,2,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,HU,ZA,,,4,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,ZA,,,1,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,LT,ZA,,,2,skulls,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,LV,ZA,,4,,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,MX,ZA,,5,1,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,123,,live,,B,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,100,47,live,,N,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,50,25,live,,T,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NO,ZA,,1,,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,PA,ZA,,,2,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,PH,ZA,,,1,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,PH,ZA,,1,,trophies,,P,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,PL,ZA,,,3,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SE,ZA,BW,,1,skulls,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SE,ZA,BW,,6,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,UA,ZA,,,1,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,ZM,1,3,trophies,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,1,leather products (large),,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,2,skins,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,2,4,skin pieces,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,2,1,skulls,,H,W
2015,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,139,36,trophies,,H,W
2015,II,Philantomba maxwellii,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,CF,1,,skins,,P,W
2015,II,Philantomba maxwellii,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,CF,1,,skulls,,P,W
2015,II,Philantomba maxwellii,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,MZ,,2,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,CF,,1,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,CM,,2,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,XX,2,,skins,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,XX,2,,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,,1,,bodies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,,2,,bodies,,T,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,AU,ZA,,,7,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CA,ZA,,,1,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CH,ZA,,,1,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DE,ZA,,1,,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DK,ZA,,3,10,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,ZA,,1,4,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,FI,ZA,,,1,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,IT,ZA,,,2,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MX,ZA,,1,2,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,NO,ZA,,1,4,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,PL,ZA,,,1,bodies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,PL,ZA,,1,1,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,SE,ZA,,1,,bodies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,SE,ZA,,,4,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,UA,ZA,,2,,horns,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,UA,ZA,,1,,skins,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,UA,ZA,,1,,skulls,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,UA,ZA,,,1,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,CG,3,,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,CM,,3,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,MZ,,3,skulls,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,MZ,9,6,trophies,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,,1,skulls,,H,W
2015,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,47,58,trophies,,H,W
2015,II,Rhyticeros plicatus,Aves,Coraciiformes,Bucerotidae,Rhyticeros,ZW,ZA,XX,,6,live,,Z,W
2015,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,AU,ZA,XX,2,,skulls,,T,W
2015,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,2,,bodies,,H,W
2015,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,BG,ZA,,,2,trophies,,H,W
2015,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,1,1,trophies,,H,W
2015,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,1,skulls,,H,W
2015,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,2,3,trophies,,H,W
2015,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,1,trophies,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,2,1,skins,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,5,skins,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,6,1,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,37,7,skulls,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,7,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,21,10,skulls,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,ZA,,1,,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BG,ZA,,,1,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,ZA,,,35,skulls,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,ZA,,,10,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,ZA,,,1,trophies,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CH,ZA,,2880,,specimens,,M,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CL,ZA,ZW,,2,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,ZA,,8,,specimens,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,ZA,,,2,trophies,,E,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,ZA,,,4,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CZ,ZA,,4,7,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,1,1,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,37,37,skulls,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,,364,specimens,,S,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DE,ZA,,3,2,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,DK,ZA,,4,6,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,EE,ZA,,,4,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,,4,bodies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,1,3,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,2,9,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,1,1,trophies,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FI,ZA,,1,2,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FI,ZA,,1,,skulls,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FI,ZA,,4,8,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,7,skulls,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,2,skulls,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZA,,,1,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZA,,,1,skulls,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZA,,,6,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,HR,ZA,,,1,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,HU,ZA,,,1,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IE,ZA,,,2,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IS,ZA,,,3,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,ZA,,,1,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP,ZA,,,4,skulls,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,KP,ZA,,,1,skins,,Q,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,KP,ZA,,,1,skulls,,Q,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,LT,ZA,,2,1,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,MU,ZA,,,1,teeth,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NO,ZA,,,4,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NZ,ZA,,,2,trophies,,,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,PH,ZA,,,2,teeth,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,PL,ZA,,,1,skins,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,RE,ZA,,,1,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,RO,ZA,,,2,skulls,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,RU,ZA,,,1,skins,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,2,,bodies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,2,3,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,,1,skulls,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,,7,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,,2,trophies,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SK,ZA,,1,4,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SL,ZA,,,1,bodies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SL,ZA,,,2,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SL,ZA,,,2,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,ZW,1,,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,7,bodies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,1,bodies,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,1,,bodies,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,16,,bones,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,5,skins,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,2,skins,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,3,3,skins,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,9,29,skulls,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,35,skulls,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,10,skulls,,S,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,143,191,skulls,,T,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,161,175,trophies,,H,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,4,trophies,,P,W
2015,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,14,17,trophies,,T,W
2015,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,ZA,ET,2,2,trophies,,H,W
2015,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,ZA,,1,,trophies,,H,W
2015,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,US,ZA,CF,,1,live,,H,W
2015,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,US,ZA,,1,,trophies,,H,W
2015,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,NG,ZA,,76,,specimens,,M,
2015,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,TZ,ZA,TZ,,1,trophies,,H,W
2015,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,CM,,1,trophies,,H,W
2015,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,ET,,1,trophies,,H,W
2015,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,TZ,,3,trophies,,H,W
2015,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,5,2,trophies,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,CL,ZA,XX,1,,trophies,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,CL,ZA,,,1,trophies,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DK,ZA,XX,1,,trophies,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,RU,ZA,ZM,,1,trophies,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,RU,ZA,ZW,,1,trophies,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,MZ,,3,skins,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,MZ,1,15,skulls,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,MZ,23,18,trophies,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,TZ,,2,skulls,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,TZ,2,,trophies,,H,W
2015,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,15,,trophies,,H,W
2015,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,ET,1,,trophies,,H,W
2015,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,2,,trophies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AI,ZA,,,1,skulls,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,,1,bodies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,2,,skins,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,4,2,skulls,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,,6,trophies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,1,,trophies,,P,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,ZW,1,,skins,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,ZW,1,,skulls,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,3,,bodies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,3,1,skulls,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,2,skulls,,P,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,15,7,skulls,,T,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,5,trophies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BE,ZA,,1,2,skulls,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BE,ZA,,3,3,skulls,,P,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BE,ZA,,7,6,skulls,,T,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BE,ZA,,1,3,trophies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CA,ZA,,,1,skulls,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CA,ZA,,,2,skulls,,P,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CA,ZA,,,10,skulls,,T,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CA,ZA,,,19,trophies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CA,ZA,,,2,trophies,,P,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CL,ZA,ZW,,1,trophies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CN,ZA,ZW,,2,skulls,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CN,ZA,,2,,specimens,,E,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CN,ZA,,,6,trophies,,E,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CN,ZA,,,5,trophies,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CZ,ZA,,1,1,skulls,,H,W
2015,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CZ,ZA,,3,4,trophies,,H,W
